mass,mass_error_min,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,ra,dec,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,updated_year,updated_month,updated_day,updated_hour,updated_dayofweek,updated_is_weekend
0.8,0.1,1.9,0.2,0.05,0.08716,0.00196,0.00196,0.71912603,5.7e-07,5.7e-07,0.00733,5.5e-05,5.5e-05,0.0,0.03,0.0,89.44,0.4,0.4,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2459790.583,0.00032,0.00032,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.124,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,553.0,8.0,8.0,1050.0,69.0,0.16,0.03,0.03,3.36,312.3641667,33.61413889,18.0,7.96,13.391,13.527,12.826,17.75,0.006,0.006,0.0,0.1,0.1,0.1,0.0024,0.0024,0.123,0.002,0.002,6.6,2.4,1.8,2800.0,29.0,29.0,2024,5,15,0,2,False
3.8,0.1,1.9,0.2,0.05,0.81,0.1,0.1,4.2,1e-05,1e-05,0.055,0.001,0.001,0.0,0.03,0.0,87.0,0.2,0.5,6e-06,2006,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,269.725,-29.1891667,18.8,7.96,13.391,13.527,12.826,8500.0,0.0,0.0,0.0,0.1,0.1,1.24,0.04,0.04,1.18,0.02,0.02,4.37,4.0,1.0,5770.0,100.0,100.0,2025,2,19,0,2,False
9.7,5.6,1.9,0.2,0.05,1.13,0.21,0.21,1.796,1e-05,1e-05,0.03,0.001,0.001,0.0,0.03,0.0,84.0,0.2,0.5,4e-06,2006,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,269.7625,-29.1983333,19.83,7.96,13.391,13.527,12.826,8500.0,0.0,0.0,0.0,0.1,0.1,1.1,0.04,0.04,1.45,0.02,0.02,4.37,4.0,1.0,5770.0,100.0,100.0,2018,10,29,0,0,False
0.8,1.3,7.8,1.3,1.3,0.178,0.009,0.009,0.0379907,5e-07,5e-07,0.0012346,0.001,0.001,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2007,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,269.2392917,-25.10761112,12.0,7.96,13.391,13.527,12.826,8000.0,1.0,1.0,0.0,0.1,0.1,1.8,0.4,0.4,0.86,0.02,0.02,4.37,4.0,1.0,5770.0,100.0,100.0,2024,6,21,0,4,False
0.8,0.27,1.73,0.27,0.27,0.178,0.009,0.009,10.91,0.11,0.11,0.0975,0.0032,0.0032,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2017,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,154.0,22.0,22.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,64.71666668,17.38805557,12.4,7.96,13.391,13.527,12.826,39.4,1.0,1.0,0.0,0.1,0.1,1.04,0.1,0.1,1.36,0.17,0.17,0.017,4.0,1.0,5770.0,100.0,100.0,2017,1,9,0,0,False
0.8,0.13,1.26,0.13,0.13,0.178,0.009,0.009,1311.0,49.0,49.0,2.56,0.17,0.17,0.07,0.078,0.078,89.95,0.2,0.5,0.076877,2002,100.0,30.0,40.0,2450870.0,210.0,210.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,343.4041667,-48.5980556,6.03,7.96,13.391,13.527,12.826,33.3,1.0,1.0,0.244,0.1,0.1,1.3,0.04,0.04,2.0,0.7,0.7,5.27,4.0,1.0,5767.0,100.0,100.0,2024,5,28,0,1,False
5.78,0.47,4.09,0.14,0.14,1.06,0.009,0.009,3.31,3.3e-06,3.3e-06,0.046,0.001,0.001,0.08,0.03,0.04,45.0,4.0,3.0,0.002949,1996,141.6,25.0,25.0,2452658.0,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,2450234.59,0.2,0.2,469.59,14.86,14.86,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,206.8208333,17.4561111,4.5,3.85,3.62,3.55,3.36,15.6521,0.08425,0.08425,0.264,0.02,0.02,1.32,0.214,0.214,1.426,0.057,0.057,1.3,0.6,0.4,6466.27,106.034,106.034,2025,3,24,0,0,False
0.8,0.002,0.0124,0.002,0.0026,0.178,0.009,0.009,162.87,0.46,1.08,0.538,0.006,0.006,0.18,0.14,0.18,89.95,0.2,0.5,2e-05,2012,22.0,46.0,75.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,0.55,0.09,0.13,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,26.0167,-15.9375,3.5,7.96,13.391,13.527,12.826,3.65,0.002,0.002,-0.55,0.05,0.05,0.783,0.012,0.012,0.793,0.004,0.004,5.8,4.0,1.0,5344.0,50.0,50.0,2017,8,15,0,1,False
0.8,0.00431,0.0124,0.00431,0.0033,0.178,0.009,0.009,636.13,47.69,11.7,1.334,0.044,0.017,0.16,0.16,0.07,89.95,0.2,0.5,2e-05,2012,120.0,70.5,41.2,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,0.35,0.12,0.1,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,26.0167,-15.9375,3.5,7.96,13.391,13.527,12.826,3.65,0.002,0.002,-0.55,0.05,0.05,0.783,0.012,0.012,0.793,0.004,0.004,5.8,4.0,1.0,5344.0,50.0,50.0,2017,8,15,0,1,False
0.8,0.0013,0.00551,0.0013,0.00079,0.178,0.009,0.009,20.0,0.01,0.02,0.133,0.002,0.001,0.06,0.06,0.13,89.95,0.2,0.5,2e-05,2017,35.341,84.8,36.1,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,0.49,0.11,0.07,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,26.0167,-15.9375,3.5,7.96,13.391,13.527,12.826,3.65,0.002,0.002,-0.55,0.05,0.05,0.783,0.012,0.012,0.793,0.004,0.004,5.8,4.0,1.0,5344.0,50.0,50.0,2021,3,30,0,1,False
0.8,0.00082,0.00576,0.00082,0.0021,0.178,0.009,0.009,49.41,0.1,0.08,0.243,0.003,0.003,0.23,0.15,0.16,89.95,0.2,0.5,2e-05,2017,7.4,48.0,37.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,0.39,0.06,0.15,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,26.0167,-15.9375,3.5,7.96,13.391,13.527,12.826,3.65,0.002,0.002,-0.55,0.05,0.05,0.783,0.012,0.012,0.793,0.004,0.004,5.8,4.0,1.0,5344.0,50.0,50.0,2017,8,15,0,1,False
0.06,0.009,1.9,0.2,0.05,0.178,0.009,0.009,2.5,1e-05,1e-05,0.775,0.2,0.2,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2018,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,76.92766668,24.79875003,12.0,7.96,13.391,13.527,12.826,429.0,21.0,21.0,0.0,0.1,0.1,0.495,0.063,0.063,0.86,0.02,0.02,4.37,4.0,1.0,5770.0,100.0,100.0,2019,12,3,0,1,False
0.8,0.00038,0.00365,0.00038,0.00038,0.178,0.009,0.009,4.90634,0.0004,0.0004,0.0259,0.0009,0.0009,0.03,0.02,0.04,89.95,0.2,0.5,2e-05,2019,338.0,100.0,133.0,2458052.3,1.1,0.7,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.09,0.15,0.15,277.0,5.0,5.0,1050.0,69.0,0.16,0.03,0.03,3.36,43.25416667,16.88138892,12.0,7.96,13.391,13.527,12.826,3.831,0.004,0.004,-0.19,0.16,0.16,0.089,0.009,0.009,0.107,0.004,0.004,8.0,4.0,1.0,5770.0,100.0,100.0,2024,2,5,0,0,False
0.8,0.00044,0.0033,0.00044,0.00044,0.178,0.009,0.009,11.416,0.003,0.003,0.0455,0.0016,0.0016,0.04,0.03,0.07,89.95,0.2,0.5,2e-05,2019,301.0,74.0,165.0,245853.2,2.3,3.2,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,1.63,0.16,0.16,277.0,5.0,5.0,1050.0,69.0,0.16,0.03,0.03,3.36,43.25416667,16.88138892,12.0,7.96,13.391,13.527,12.826,3.831,0.004,0.004,-0.19,0.16,0.16,0.089,0.009,0.009,0.107,0.004,0.004,8.0,4.0,1.0,5770.0,100.0,100.0,2024,2,5,0,0,False
0.8,0.00053,0.00258,0.00053,0.00053,0.178,0.009,0.009,26.13,0.04,0.04,0.0791,0.0027,0.0027,0.07,0.05,0.1,89.95,0.2,0.5,2e-05,2024,345.0,93.0,129.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,0.86,0.17,0.17,159.0,3.0,3.0,1050.0,69.0,0.16,0.03,0.03,3.36,43.25416667,16.88138892,12.0,7.96,13.391,13.527,12.826,3.831,0.004,0.004,-0.19,0.16,0.16,0.089,0.009,0.009,0.107,0.004,0.004,8.0,4.0,1.0,5770.0,100.0,100.0,2024,2,5,0,0,False
0.8,0.1,1.9,0.2,0.05,0.8725,0.232,0.339,1.482641,2e-06,2e-06,0.0154,0.0005,0.0005,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458355.444,0.0008,0.0008,2454717.65,0.0007,0.00041,8.0,11.0,11.0,1.146,0.12,0.16,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,346.857,-28.354,12.0,7.96,11.882,11.271,10.998,48.844,0.16385,0.16385,0.0,0.1,0.1,0.222,0.02,0.02,0.251,0.00758,0.00758,4.37,4.0,1.0,3478.0,157.0,157.0,2024,6,12,0,2,False
0.463,0.046,1.9,0.2,0.05,0.645,0.024,0.024,23.624,0.03,0.03,0.163,0.003,0.003,0.1,0.05,0.05,89.8,0.2,0.2,2e-05,2024,-62.0,30.0,30.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2459592.366,0.00096,0.00096,2459581.18,0.7,0.8,8.0,11.0,11.0,0.16,0.1,0.16,0.35,0.1,0.1,32.4,1.3,1.3,700.0,14.0,14.0,1050.0,69.0,0.16,0.03,0.03,3.36,124.0338,33.2915,12.0,7.96,13.391,13.527,12.826,147.8,0.7,0.7,0.16,0.06,0.06,1.035,0.06,0.05,1.02,0.03,0.03,3.4,2.4,3.8,5844.0,84.0,84.0,2024,3,21,0,3,False
0.8,0.37,4.89,0.37,0.66,0.178,0.009,0.009,1010.0,220.0,790.0,2.0,0.3,0.9,0.57,0.12,0.07,89.95,0.2,0.5,2e-05,2024,-44.3,9.6,9.6,2459837.3,8.4,8.4,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,116.8,6.6,6.6,200.0,35.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,124.0338,33.2915,12.0,7.96,13.391,13.527,12.826,147.8,0.7,0.7,0.16,0.06,0.06,1.035,0.06,0.05,1.02,0.03,0.03,3.4,2.4,3.8,5844.0,84.0,84.0,2024,5,11,0,5,True
0.8,0.1,1.9,0.2,0.05,0.8431,0.3676,0.3676,14.42177,0.00467,0.00467,0.12,0.001,0.001,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2022,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2459645.913,0.0029,0.0029,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1061.0,44.0,44.0,1050.0,69.0,0.16,0.03,0.03,3.36,193.008793,26.673951,12.0,7.96,10.96,10.73,10.67,562.376,15.301,15.301,-0.0936,0.01224,0.01224,1.12,0.1467,0.1467,1.919,0.111708,0.111708,4.37,4.0,1.0,6026.94,136.861,136.861,2024,6,22,0,5,True
0.8,0.1,1.9,0.2,0.05,1.14,0.1,0.1,2.096696,4e-05,4e-05,0.036,0.001,0.001,0.0,0.03,0.0,88.0,-3.7,1.4,2e-05,2023,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458572.425,0.0003,0.0003,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,178.819449,-40.14918609,12.0,7.96,13.391,13.527,12.826,39.4,1.0,1.0,0.0,0.1,0.1,1.0,0.04,0.04,0.86,0.02,0.02,4.37,4.0,1.0,5770.0,100.0,100.0,2024,6,22,0,5,True
2.84,0.25,1.9,0.2,0.05,0.9876,0.0419,0.0419,188.763,7.5,7.5,0.867,0.001,0.001,0.089,0.035,0.035,89.95,0.2,0.5,2e-05,2021,196.5,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,128.6625,31.5538889,10.14,7.96,13.391,13.527,12.826,246.263,0.904,0.904,0.34,0.1,0.1,2.4398,0.0014,0.0014,0.86,0.02,0.02,3.1,0.1,0.1,6030.0,100.0,100.0,2024,8,12,0,0,False
0.8,0.1,1.9,0.2,0.05,0.1989,0.0134,0.0134,12.55434,9e-05,9e-05,0.086,0.001,0.001,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458336.848,0.005,0.006,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.314,0.17,0.11,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,68.018,-68.883,12.0,12.17,11.626,10.956,10.821,124.016,0.3085,0.3085,0.0,0.1,0.1,0.5439,0.02028,0.02028,0.5485,0.01628,0.01628,4.37,4.0,1.0,3812.0,157.0,157.0,2024,6,12,0,2,False
0.8,0.1,1.9,0.2,0.05,0.1258,0.009,0.009,0.907204,4e-06,4e-06,0.0145,0.0002,0.0002,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458468.628,0.003,0.003,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.65,0.1,0.06,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,94.258,-43.366,13.188,7.96,10.057,9.407,9.195,50.2408,0.0622,0.0622,0.0,0.1,0.1,0.49,0.02,0.02,0.4925,0.0145,0.0145,4.37,4.0,1.0,3701.0,157.0,157.0,2025,1,30,0,3,False
1.942,0.002,1.9,0.2,0.05,1.117,0.047,0.054,15.168865,1.8e-05,1.8e-05,0.1207,0.0037,0.0037,0.575,0.011,0.011,87.0,1.7,1.7,2e-05,2020,24.1,2.4,2.4,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458319.151,0.00077,0.00077,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.9,0.017,0.017,0.35,0.1,0.1,191.3,6.2,6.4,974.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,22.44583335,-60.74000002,12.0,7.96,13.391,13.527,12.826,309.6,2.0,2.0,0.14,0.05,0.05,1.026,0.057,0.057,1.088,0.012,0.012,5.7,1.7,1.7,5788.0,80.0,80.0,2024,6,22,0,5,True
4.98,0.18,1.9,0.2,0.05,1.19,0.04,0.04,165.7719,0.00028,0.00028,0.036,0.001,0.001,0.9412,0.0009,0.0009,85.17,0.57,0.57,2e-05,2024,42.32,0.4,0.4,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458860.801,0.0016,0.0016,2454717.65,0.0007,0.00041,163.5,7.7,9.4,0.41,0.23,0.23,0.35,0.1,0.1,463.3,4.1,4.1,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,95.30875,53.295,12.0,7.96,13.391,13.527,12.826,338.2,1.0,1.0,0.0,0.1,0.1,1.271,0.068,0.068,1.397,0.028,0.028,4.37,4.0,1.0,5770.0,100.0,100.0,2024,7,21,0,6,True
0.8,0.1,1.9,0.2,0.05,0.9296,0.0303,0.0303,20.04169,4e-05,4e-05,0.116,0.002,0.002,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458879.409,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.063,0.045,0.064,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,139.794,53.595,15.218,7.96,11.658,11.047,10.803,113.903,0.457,0.457,0.0,0.1,0.1,0.517,0.02,0.02,0.52,0.0154,0.0154,4.37,4.0,1.0,3560.0,157.0,157.0,2024,6,12,0,2,False
0.8,0.1,1.9,0.2,0.05,0.6111,0.0366,0.041,1.161258,2e-06,2e-06,0.018,0.0002,0.0002,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458517.845,0.0009,0.0009,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.82,0.04,0.03,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,132.45,0.207,12.0,7.96,11.2,10.575,10.377,111.731,0.701,0.701,0.0,0.1,0.1,0.5771,0.0204,0.0204,0.5867,0.0177,0.0177,4.37,4.0,1.0,3618.0,157.0,157.0,2025,1,30,0,3,False
0.8,0.1,1.9,0.2,0.05,0.6486,0.036,0.045,0.6256828,4e-07,4e-07,0.012,0.0001,0.0001,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458766.555,0.0006,0.0006,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.825,0.04,0.03,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,347.957,65.23,12.0,7.96,12.008,11.418,11.148,161.939,0.5475,0.5475,0.0,0.1,0.1,0.582,0.0204,0.0204,0.593,0.0179,0.0179,4.37,4.0,1.0,3718.0,157.0,157.0,2024,6,12,0,2,False
6.14,0.4,1.9,0.2,0.05,1.0,0.04,0.04,78.8,0.06,0.06,0.369,0.003,0.003,0.45,0.03,0.03,89.6,0.27,0.27,2e-05,2023,137.6,6.7,6.1,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2459151.055,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,302.0,22.0,22.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,57.65720833,-15.026225,11.94,7.96,13.391,13.527,12.826,287.1,1.9,1.9,0.2,0.05,0.05,1.13,0.03,0.02,1.06,0.01,0.01,1.2,0.8,1.0,5951.0,80.0,80.0,2025,6,17,0,1,False
0.8,0.18,8.2,0.18,0.18,0.178,0.009,0.009,155.3,0.7,0.7,0.59,0.006,0.006,0.25,0.04,0.04,89.95,0.2,0.5,2e-05,2023,130.0,8.0,8.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2454964.609,0.001,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,287.0,6.0,6.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,57.65720833,-15.026225,11.94,7.96,13.391,13.527,12.826,287.1,1.9,1.9,0.2,0.05,0.05,1.13,0.03,0.02,1.06,0.01,0.01,1.2,0.8,1.0,5951.0,80.0,80.0,2025,6,17,0,1,False
0.8,0.1,1.9,0.2,0.05,0.2552,0.0187,0.0187,1.483396,3e-06,4e-06,0.0174,0.0004,0.0004,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458326.656,0.002,0.001,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.767,0.07,0.045,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,319.189,-25.786,15.01,7.96,11.265,10.726,10.514,55.5784,0.13885,0.13885,0.0,0.1,0.1,0.318,0.02,0.02,0.336,0.0102,0.0102,4.37,4.0,1.0,3518.0,157.0,157.0,2024,6,12,0,2,False
0.8,0.1,1.9,0.2,0.05,0.8413,0.0437,0.0473,0.6806129,3e-07,3e-07,0.0125,0.0002,0.0002,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458438.519,0.0004,0.0005,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.693,0.037,0.044,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,75.769,14.356,12.0,7.96,11.474,10.864,10.598,116.827,0.835,0.835,0.0,0.1,0.1,0.5583,0.02028,0.02028,0.5647,0.01678,0.01678,4.37,4.0,1.0,3469.0,157.0,157.0,2024,6,12,0,2,False
0.8,0.1,1.9,0.2,0.05,0.4202,0.0285,0.0259,5.16951,3e-05,3e-05,0.043,0.0007,0.0007,0.0,0.03,0.0,89.95,0.2,0.5,2e-05,2024,90.0,30.0,40.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458987.476,0.004,0.003,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.435,0.2,0.1,0.35,0.1,0.1,2.7,1.0,1.0,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,247.739,26.107,15.319,7.96,11.851,11.281,11.044,89.784,0.2551,0.2551,-0.25,0.0142,0.0142,0.396,0.02,0.02,0.4037,0.0122,0.0122,4.37,4.0,1.0,3583.0,157.0,157.0,2024,6,12,0,2,False
0.0604,0.0132,1.9,0.2,0.05,0.554,0.0678,0.0678,4.21285367,7.4e-07,7.4e-07,0.0622,0.0049,0.0049,0.406,0.406,0.0,89.95,0.2,0.5,2e-05,2023,12.3,97.0,97.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458684.146,0.011,0.011,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.704,0.2,0.2,0.35,0.1,0.1,7.4,1.6,1.6,1000.0,20.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,305.8416667,54.39444446,12.0,7.96,13.391,13.527,12.826,555.5,1.0,1.0,0.53,0.1,0.1,1.21,0.04,0.04,3.23,0.02,0.02,7.2,4.0,1.0,4694.0,100.0,100.0,2023,3,14,0,1,False
0.0208,0.0047,1.9,0.2,0.05,0.3131,0.0196,0.0196,3.685504,1.2e-05,1.2e-05,0.04641,0.00017,0.00017,0.04,0.034,0.088,88.2,1.1,1.1,2e-05,2024,-61.0,51.0,110.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458468.635,0.0034,0.0026,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1250.0,11.0,11.0,1050.0,69.0,0.16,0.03,0.03,3.36,93.95925,16.02384722,11.7,7.96,13.391,13.527,12.826,214.1,1.7,1.7,-0.08,0.08,0.08,0.992,0.018,0.018,0.909,0.048,0.048,0.061,0.006,0.006,5638.0,50.0,50.0,2025,5,11,0,6,True
0.0227,0.0035,1.9,0.2,0.05,0.5023,0.0259,0.0259,6.210291,2e-05,1.3e-05,0.06572,0.00024,0.00024,0.013,0.01,0.025,87.79,0.6,0.77,2e-05,2024,-59.0,81.0,106.0,2457375.59,3.0,11.0,2454965.287,0.001,0.002,2458470.624,0.0023,0.0036,2454717.65,0.0007,0.00041,8.0,11.0,11.0,0.41,0.23,0.23,0.35,0.1,0.1,2.7,1.0,1.0,1050.0,10.0,10.0,1050.0,69.0,0.16,0.03,0.03,3.36,93.95925,16.02384722,11.7,7.96,13.391,13.527,12.826,214.1,1.7,1.7,-0.08,0.08,0.08,0.992,0.018,0.018,0.909,0.048,0.048,0.061,0.006,0.006,5638.0,50.0,50.0,2025,5,11,0,6,True
